21/11/2022 11:13:35	37.986	22.730	0.322	0.362	16.204	0.275	0.202	0.832
21/11/2022 11:13:39	37.975	22.720	0.310	0.324	381.944	0.273	0.328	1.222
21/11/2022 11:13:42	38.125	22.720	0.309	0.315	469.907	0.271	0.377	1.306
21/11/2022 11:13:46	38.206	22.720	0.310	0.314	553.241	0.270	0.392	1.306
21/11/2022 11:13:50	38.102	22.700	0.310	0.315	513.889	0.269	0.397	1.292
21/11/2022 11:13:53	37.986	22.700	0.310	0.317	581.018	0.269	0.398	1.276
21/11/2022 11:13:57	37.916	22.690	0.310	0.318	527.778	0.267	0.400	1.262
21/11/2022 11:14:01	37.972	22.670	0.310	0.319	590.278	0.266	0.400	1.250
21/11/2022 11:14:05	38.110	22.680	0.310	0.322	525.463	0.266	0.400	1.240
21/11/2022 11:14:08	38.053	22.660	0.310	0.322	592.593	0.266	0.400	1.231
21/11/2022 11:14:12	38.247	22.660	0.310	0.323	532.407	0.266	0.400	1.222
21/11/2022 11:14:16	37.970	22.650	0.310	0.324	592.593	0.265	0.400	1.216
21/11/2022 11:14:19	38.305	22.650	0.310	0.324	541.667	0.264	0.400	1.211
21/11/2022 11:14:23	38.224	22.640	0.310	0.324	606.481	0.264	0.400	1.206
21/11/2022 11:14:27	38.281	22.640	0.310	0.325	550.926	0.264	0.400	1.201
21/11/2022 11:14:30	38.119	22.650	0.310	0.325	627.315	0.264	0.400	1.197
21/11/2022 11:14:34	38.072	22.640	0.310	0.325	578.704	0.264	0.400	1.194
21/11/2022 11:14:38	38.119	22.640	0.310	0.325	643.518	0.264	0.400	1.192
21/11/2022 11:14:41	38.108	22.650	0.310	0.325	587.963	0.263	0.400	1.189
21/11/2022 11:14:45	38.362	22.650	0.310	0.324	664.352	0.263	0.399	1.187
21/11/2022 11:14:49	38.119	22.650	0.310	0.324	601.852	0.263	0.398	1.185
21/11/2022 11:14:53	38.167	22.650	0.310	0.324	682.870	0.263	0.398	1.183
21/11/2022 11:14:56	38.306	22.660	0.310	0.324	631.944	0.262	0.398	1.181
21/11/2022 11:15:00	38.145	22.680	0.310	0.324	701.389	0.262	0.398	1.179
21/11/2022 11:15:04	37.883	22.710	0.310	0.324	643.518	0.262	0.398	1.178
21/11/2022 11:15:07	38.024	22.750	0.310	0.324	708.333	0.262	0.398	1.178
21/11/2022 11:15:11	37.936	22.790	0.310	0.324	650.463	0.262	0.398	1.178
21/11/2022 11:15:15	38.018	22.820	0.310	0.323	701.389	0.262	0.399	1.177
21/11/2022 11:15:18	37.837	22.860	0.310	0.322	643.518	0.262	0.399	1.176
21/11/2022 11:15:22	37.861	22.870	0.310	0.322	703.704	0.261	0.400	1.176
21/11/2022 11:15:26	37.758	22.880	0.310	0.322	625.000	0.262	0.400	1.175
21/11/2022 11:15:29	37.646	22.920	0.310	0.322	625.000	0.261	0.400	1.174
21/11/2022 11:15:33	37.530	22.920	0.310	0.321	687.500	0.261	0.400	1.174
21/11/2022 11:15:37	37.592	22.970	0.310	0.321	620.370	0.261	0.400	1.174
21/11/2022 11:15:41	37.486	22.950	0.311	0.320	618.055	0.261	0.401	1.172
21/11/2022 11:15:44	37.544	22.950	0.311	0.319	680.555	0.261	0.401	1.171
21/11/2022 11:15:48	37.500	22.970	0.311	0.319	618.055	0.260	0.400	1.171
21/11/2022 11:15:52	37.603	22.970	0.311	0.319	668.981	0.260	0.401	1.171
21/11/2022 11:15:55	37.743	22.970	0.311	0.319	599.537	0.260	0.401	1.171
21/11/2022 11:15:59	37.544	22.940	0.311	0.318	666.667	0.260	0.401	1.171
